Team,Pos,Penalty,Games,Name,Age,Tgt,Rec,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,Fumbles,PPG,ol,rb,wr,qb,te
det,TE,1.0,17,Brock Wright,25.0,1.411764705882353,1.0588235294117647,0.0,0.0,0.0,12.705882352941176,0.23529411764705882,0.0,3.7411764705882353,8.8,8.0,9.045000000000002,16.0,1.8
det,TE,1.0,13,Shane Zylstra,27.0,1.1538461538461537,0.8461538461538461,0.0,0.0,0.0,4.615384615384615,0.3076923076923077,0.0,3.153846153846154,8.8,8.0,9.045000000000002,16.0,1.8
gnb,TE,1.0,17,Tyler Davis,26.0,0.4117647058823529,0.23529411764705882,0.0,0.0,0.0,1.5294117647058822,0.0,0.0,0.38823529411764707,8.6,10.499999999999998,4.285,1.0,0.8
gnb,TE,1.0,17,Josiah Deguara,26.0,0.8823529411764706,0.7647058823529411,0.0,0.0,0.0,6.705882352941177,0.0,0.0,1.4352941176470588,8.6,10.499999999999998,4.285,1.0,0.8
gnb,RB,1.0,17,AJ Dillon,25.0,2.5294117647058822,1.6470588235294117,45.294117647058826,0.4117647058823529,10.941176470588236,12.117647058823529,0.0,0.058823529411764705,9.741176470588236,8.6,10.499999999999998,4.285,1.0,0.8
gnb,WR,1.0,13,Romeo Doubs,23.0,5.153846153846154,3.230769230769231,0.8461538461538461,0.0,0.07692307692307693,32.69230769230769,0.23076923076923078,0.15384615384615385,7.661538461538463,8.6,10.499999999999998,4.285,1.0,0.8
gnb,RB,1.0,17,Aaron Jones,29.0,4.235294117647059,3.4705882352941178,65.94117647058823,0.11764705882352941,12.529411764705882,23.235294117647058,0.29411764705882354,0.29411764705882354,14.270588235294117,8.6,10.499999999999998,4.285,1.0,0.8
gnb,RB,1.0,14,Patrick Taylor,25.0,0.07142857142857142,0.07142857142857142,2.2142857142857144,0.0,0.7142857142857143,1.2142857142857142,0.0,0.0,0.41428571428571426,8.6,10.499999999999998,4.285,1.0,0.8
gnb,WR,1.0,11,Samori Toure,25.0,0.9090909090909091,0.45454545454545453,0.0,0.0,0.0,7.454545454545454,0.09090909090909091,0.09090909090909091,1.5636363636363637,8.6,10.499999999999998,4.285,1.0,0.8
gnb,WR,1.0,14,Christian Watson,24.0,4.714285714285714,2.9285714285714284,5.714285714285714,0.14285714285714285,0.5,43.642857142857146,0.5,0.0,11.721428571428572,8.6,10.499999999999998,4.285,1.0,0.8
htx,RB,1.0,13,Andrew Beck,27.0,0.8461538461538461,0.38461538461538464,0.0,0.0,0.15384615384615385,5.3076923076923075,0.0,0.0,0.9153846153846155,6.0,8.1,4.76,7.0,5.000000000000001
htx,RB,1.0,9,Mike Boone,28.0,1.6666666666666667,1.0,11.333333333333334,0.0,2.6666666666666665,10.666666666666666,0.0,0.0,3.2,6.0,8.1,4.76,7.0,5.000000000000001
htx,WR,1.0,16,Noah Brown,27.0,4.625,2.6875,0.0,0.0,0.0,34.6875,0.1875,0.0625,7.15625,6.0,8.1,4.76,7.0,5.000000000000001
htx,WR,1.0,10,Nico Collins,24.0,6.6,3.7,0.0,0.0,0.0,48.1,0.2,0.0,9.71,6.0,8.1,4.76,7.0,5.000000000000001
htx,RB,1.0,16,Troy Hairston,25.0,0.5,0.3125,0.0,0.0,0.0,1.1875,0.0,0.0,0.43125,6.0,8.1,4.76,7.0,5.000000000000001
htx,TE,1.0,11,Brevin Jordan,23.0,2.5454545454545454,1.2727272727272727,0.0,0.0,0.0,11.636363636363637,0.0,0.0,2.4363636363636365,6.0,8.1,4.76,7.0,5.000000000000001
htx,RB,1.0,17,Dare Ogunbowale,29.0,1.5294117647058822,1.1764705882352942,7.235294117647059,0.058823529411764705,2.4705882352941178,6.117647058823529,0.0,0.0,2.8647058823529417,6.0,8.1,4.76,7.0,5.000000000000001
htx,RB,1.0,13,Dameon Pierce,23.0,3.0,2.3076923076923075,72.23076923076923,0.3076923076923077,16.923076923076923,12.692307692307692,0.07692307692307693,0.3076923076923077,12.492307692307694,6.0,8.1,4.76,7.0,5.000000000000001
htx,TE,1.0,9,Teagan Quitoriano,23.0,1.5555555555555556,0.7777777777777778,0.0,0.0,0.0,12.555555555555555,0.2222222222222222,0.0,3.3666666666666663,6.0,8.1,4.76,7.0,5.000000000000001
htx,WR,1.0,16,Amari Rodgers,24.0,1.5625,1.0,0.4375,0.0,0.125,12.75,0.0625,0.375,1.94375,6.0,8.1,4.76,7.0,5.000000000000001
htx,TE,0.6705882352941177,17,Mason Schreck,30.0,0.17647058823529413,0.11764705882352941,0.0,0.0,0.0,0.35294117647058826,0.0,0.0,0.15294117647058825,6.0,8.1,4.76,7.0,5.000000000000001
htx,TE,1.0,15,Dalton Schultz,27.0,5.933333333333334,3.8,0.0,0.0,0.0,38.46666666666667,0.3333333333333333,0.06666666666666667,9.513333333333334,6.0,8.1,4.76,7.0,5.000000000000001
htx,WR,1.0,12,Steven Sims,26.0,1.9166666666666667,1.1666666666666667,5.833333333333333,0.0,1.0833333333333333,8.666666666666666,0.0,0.25,2.116666666666667,6.0,8.1,4.76,7.0,5.000000000000001
htx,RB,1.0,16,Devin Singletary,26.0,3.25,2.375,51.1875,0.3125,11.0625,17.5,0.0625,0.1875,11.11875,6.0,8.1,4.76,7.0,5.000000000000001
htx,WR,1.0,17,Robert Woods,31.0,5.352941176470588,3.1176470588235294,0.0,0.0,0.0,31.0,0.11764705882352941,0.058823529411764705,6.805882352941176,6.0,8.1,4.76,7.0,5.000000000000001
clt,TE,1.0,17,Mo Alie-Cox,30.0,1.6470588235294117,1.1176470588235294,0.0,0.0,0.0,11.117647058823529,0.17647058823529413,0.058823529411764705,3.170588235294118,5.199999999999999,4.4,5.475,2.0,2.0
clt,TE,1.0,16,Pharaoh Brown,29.0,1.25,0.75,0.0,0.0,0.0,7.3125,0.0,0.0,1.4812500000000002,5.199999999999999,4.4,5.475,2.0,2.0
clt,WR,1.0,12,Ashton Dulin,26.0,1.8333333333333333,1.25,0.6666666666666666,0.0,0.16666666666666666,17.25,0.08333333333333333,0.0,3.541666666666667,5.199999999999999,4.4,5.475,2.0,2.0
clt,RB,0.9714285714285714,7,Darrynton Evans,25.0,0.42857142857142855,0.42857142857142855,10.142857142857142,0.0,2.2857142857142856,6.285714285714286,0.0,0.0,2.071428571428571,5.199999999999999,4.4,5.475,2.0,2.0
clt,RB,0.8,10,Jake Funk,25.0,0.0,0.0,0.5,0.0,0.2,0.0,0.0,0.0,0.05,5.199999999999999,4.4,5.475,2.0,2.0
clt,TE,1.0,13,Kylen Granson,25.0,3.076923076923077,2.3846153846153846,0.0,0.0,0.07692307692307693,23.23076923076923,0.0,0.07692307692307693,4.553846153846154,5.199999999999999,4.4,5.475,2.0,2.0
clt,RB,1.0,16,Deon Jackson,24.0,2.125,1.875,14.75,0.0625,4.25,13.0625,0.0625,0.0625,5.28125,5.199999999999999,4.4,5.475,2.0,2.0
clt,WR,1.0,15,Isaiah McKenzie,28.0,4.333333333333333,2.8,3.6666666666666665,0.06666666666666667,0.6,28.2,0.26666666666666666,0.0,7.986666666666667,5.199999999999999,4.4,5.475,2.0,2.0
clt,RB,1.0,13,Zack Moss,26.0,1.0,0.8461538461538461,35.07692307692308,0.07692307692307693,7.153846153846154,3.0,0.0,0.07692307692307693,4.961538461538462,5.199999999999999,4.4,5.475,2.0,2.0
clt,WR,1.0,16,Alec Pierce,23.0,4.875,2.5625,0.0,0.0,0.0,37.0625,0.125,0.0625,6.893750000000001,5.199999999999999,4.4,5.475,2.0,2.0
clt,WR,1.0,16,Michael Pittman Jr.,26.0,8.8125,6.1875,1.875,0.0,0.1875,57.8125,0.25,0.125,13.40625,5.199999999999999,4.4,5.475,2.0,2.0
clt,WR,0.6444444444444445,9,Vyncint Smith,27.0,0.4444444444444444,0.1111111111111111,0.0,0.0,0.0,1.4444444444444444,0.0,0.0,0.25555555555555554,5.199999999999999,4.4,5.475,2.0,2.0
clt,WR,1.0,13,Mike Strachan,26.0,0.6923076923076923,0.23076923076923078,0.0,0.0,0.0,4.538461538461538,0.0,0.0,0.6846153846153846,5.199999999999999,4.4,5.475,2.0,2.0
clt,RB,1.0,11,Jonathan Taylor,24.0,3.6363636363636362,2.5454545454545454,78.27272727272727,0.36363636363636365,17.454545454545453,13.0,0.0,0.2727272727272727,13.309090909090909,5.199999999999999,4.4,5.475,2.0,2.0
clt,WR,0.8,14,Malik Turner,27.0,1.1428571428571428,0.8571428571428571,0.0,0.0,0.0,10.642857142857142,0.21428571428571427,0.0,3.207142857142857,5.199999999999999,4.4,5.475,2.0,2.0
clt,TE,1.0,15,Jelani Woods,25.0,2.6666666666666665,1.6666666666666667,0.0,0.0,0.0,20.8,0.2,0.06666666666666667,4.8133333333333335,5.199999999999999,4.4,5.475,2.0,2.0
jax,WR,1.0,15,Jamal Agnew,28.0,2.0,1.5333333333333334,5.733333333333333,0.0,0.8,12.466666666666667,0.2,0.0,4.553333333333334,6.4,8.299999999999999,7.050000000000001,14.0,5.6000000000000005
