Pos,Penalty,Games,Name,Age,Tgt,Rec,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,Fumbles,PPG,ol,rb,wr,qb,te
WR,1.0,16,Kendall Hinton,25.0,1.4375,0.9375,0.0,0.0,0.0,10.9375,0.0625,0.0,1.46875,6.4,7.699999999999999,4.855,12.0,2.4000000000000004
WR,1.0,10,Jerry Jeudy,23.0,5.6,3.8,0.3,0.0,0.2,46.7,0.0,0.1,4.500000000000001,6.4,7.699999999999999,4.855,12.0,2.4000000000000004
RB,0.9714285714285714,7,Marlon Mack,26.0,1.1428571428571428,0.7142857142857143,18.142857142857142,0.0,4.571428571428571,5.428571428571429,0.0,0.0,2.357142857142857,6.4,7.699999999999999,4.855,12.0,2.4000000000000004
RB,1.0,14,Latavius Murray,32.0,0.9285714285714286,0.7142857142857143,35.785714285714285,0.42857142857142855,8.5,5.357142857142857,0.0,0.0,6.685714285714286,6.4,7.699999999999999,4.855,12.0,2.4000000000000004
TE,1.0,14,Albert Okwuegbunam,24.0,2.857142857142857,2.357142857142857,0.0,0.0,0.0,23.571428571428573,0.14285714285714285,0.07142857142857142,3.0714285714285716,6.4,7.699999999999999,4.855,12.0,2.4000000000000004
RB,0.8400000000000001,10,Devine Ozigbo,26.0,1.0,1.0,-0.2,0.0,0.2,4.9,0.0,0.0,0.47000000000000003,6.4,7.699999999999999,4.855,12.0,2.4000000000000004
TE,1.0,17,Eric Saubert,28.0,0.7058823529411765,0.47058823529411764,0.0,0.0,0.0,2.764705882352941,0.058823529411764705,0.0,0.6294117647058823,6.4,7.699999999999999,4.855,12.0,2.4000000000000004
WR,1.0,17,Courtland Sutton,27.0,5.764705882352941,3.411764705882353,0.0,0.0,0.0,45.64705882352941,0.11764705882352941,0.0,5.2705882352941185,6.4,7.699999999999999,4.855,12.0,2.4000000000000004
WR,1.0,17,Freddie Swain,24.0,2.3529411764705883,1.4705882352941178,1.8823529411764706,0.0,0.29411764705882354,20.176470588235293,0.23529411764705882,0.058823529411764705,3.5,6.4,7.699999999999999,4.855,12.0,2.4000000000000004
TE,1.0,17,Eric Tomlinson,30.0,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,0.4117647058823529,0.0,0.0,0.041176470588235294,6.4,7.699999999999999,4.855,12.0,2.4000000000000004
RB,1.0,17,Javonte Williams,22.0,3.1176470588235294,2.5294117647058822,53.11764705882353,0.23529411764705882,11.941176470588236,18.58823529411765,0.17647058823529413,0.11764705882352941,9.405882352941179,6.4,7.699999999999999,4.855,12.0,2.4000000000000004
WR,1.0,8,Trinity Benson,25.0,2.75,1.25,0.0,0.0,0.0,12.875,0.0,0.0,1.2875,5.8,6.4,5.285,10.0,4.2
RB,1.0,14,Jason Cabinda,26.0,0.5,0.2857142857142857,1.6428571428571428,0.0,0.21428571428571427,1.1428571428571428,0.07142857142857142,0.0,0.7071428571428571,5.8,6.4,5.285,10.0,4.2
WR,0.8555555555555556,18,Quintez Cephus,24.0,3.1666666666666665,1.9444444444444444,0.0,0.0,0.0,30.72222222222222,0.2222222222222222,0.0,4.405555555555556,5.8,6.4,5.285,10.0,4.2
WR,0.8470588235294118,17,DJ Chark,26.0,6.764705882352941,3.5294117647058822,0.0,0.0,0.0,50.588235294117645,0.4117647058823529,0.0,7.529411764705882,5.8,6.4,5.285,10.0,4.2
TE,1.0,13,Garrett Griffin,28.0,0.3076923076923077,0.3076923076923077,0.0,0.0,0.0,3.0,0.0,0.07692307692307693,0.1461538461538462,5.8,6.4,5.285,10.0,4.2
TE,1.0,12,T.J. Hockenson,25.0,7.0,5.083333333333333,0.0,0.0,0.0,48.583333333333336,0.3333333333333333,0.0,6.858333333333334,5.8,6.4,5.285,10.0,4.2
RB,1.0,14,Justin Jackson,26.0,1.7857142857142858,1.5714285714285714,26.0,0.14285714285714285,4.857142857142857,12.714285714285714,0.0,0.07142857142857142,4.585714285714285,5.8,6.4,5.285,10.0,4.2
WR,1.0,12,Tom Kennedy,26.0,0.8333333333333334,0.5,0.0,0.0,0.0,4.5,0.0,0.0,0.45,5.8,6.4,5.285,10.0,4.2
WR,1.0,16,Kalif Raymond,28.0,4.4375,3.0,1.75,0.0,0.25,36.0,0.25,0.0,5.275,5.8,6.4,5.285,10.0,4.2
RB,0.9428571428571428,7,Craig Reynolds,26.0,1.2857142857142858,1.1428571428571428,33.42857142857143,0.0,8.0,7.857142857142857,0.0,0.0,4.128571428571429,5.8,6.4,5.285,10.0,4.2
WR,1.0,12,Josh Reynolds,27.0,4.083333333333333,2.4166666666666665,0.0,0.0,0.0,33.0,0.16666666666666666,0.0,4.300000000000001,5.8,6.4,5.285,10.0,4.2
WR,1.0,17,Amon-Ra St. Brown,23.0,7.0,5.294117647058823,3.588235294117647,0.058823529411764705,0.4117647058823529,53.64705882352941,0.29411764705882354,0.0,7.841176470588236,5.8,6.4,5.285,10.0,4.2
RB,1.0,13,D\'Andre Swift,23.0,6.0,4.769230769230769,47.46153846153846,0.38461538461538464,11.615384615384615,34.76923076923077,0.15384615384615385,0.15384615384615385,11.146153846153847,5.8,6.4,5.285,10.0,4.2
RB,1.0,13,Jamaal Williams,27.0,2.1538461538461537,2.0,46.23076923076923,0.23076923076923078,11.76923076923077,12.076923076923077,0.0,0.07692307692307693,7.061538461538462,5.8,6.4,5.285,10.0,4.2
TE,1.0,10,Brock Wright,24.0,1.7,1.2,0.0,0.0,0.0,11.7,0.2,0.0,2.37,5.8,6.4,5.285,10.0,4.2
WR,1.0,13,Brandon Zylstra,29.0,1.9230769230769231,1.3846153846153846,0.0,0.0,0.0,19.23076923076923,0.07692307692307693,0.0,2.3846153846153846,5.8,6.4,5.285,10.0,4.2
WR,1.0,12,Randall Cobb,32.0,3.25,2.3333333333333335,0.08333333333333333,0.0,0.08333333333333333,31.25,0.4166666666666667,0.08333333333333333,5.466666666666666,6.0,9.0,4.095000000000001,15.0,2.0
TE,1.0,14,Tyler Davis,25.0,0.35714285714285715,0.2857142857142857,0.0,0.0,0.0,2.5,0.0,0.0,0.25,6.0,9.0,4.095000000000001,15.0,2.0
TE,1.0,16,Josiah Deguara,25.0,2.0625,1.5625,0.0,0.0,0.0,15.3125,0.125,0.0,2.28125,6.0,9.0,4.095000000000001,15.0,2.0
RB,1.0,17,AJ Dillon,24.0,2.176470588235294,2.0,47.23529411764706,0.29411764705882354,11.0,18.41176470588235,0.11764705882352941,0.11764705882352941,8.799999999999999,6.0,9.0,4.095000000000001,15.0,2.0
RB,1.0,8,Kylin Hill,24.0,0.25,0.125,3.0,0.0,1.25,0.625,0.0,0.0,0.36250000000000004,6.0,9.0,4.095000000000001,15.0,2.0
RB,1.0,15,Aaron Jones,28.0,4.333333333333333,3.466666666666667,53.266666666666666,0.26666666666666666,11.4,26.066666666666666,0.4,0.13333333333333333,11.666666666666666,6.0,9.0,4.095000000000001,15.0,2.0
WR,1.0,15,Allen Lazard,27.0,4.0,2.6666666666666665,2.1333333333333333,0.0,0.2,34.2,0.5333333333333333,0.0,6.833333333333334,6.0,9.0,4.095000000000001,15.0,2.0
TE,1.0,17,Marcedes Lewis,38.0,1.6470588235294117,1.3529411764705883,0.0,0.0,0.0,12.588235294117647,0.0,0.058823529411764705,1.1411764705882352,6.0,9.0,4.095000000000001,15.0,2.0
WR,1.0,16,Amari Rodgers,23.0,0.5,0.25,0.6875,0.0,0.0625,2.8125,0.0,0.125,0.09999999999999998,6.0,9.0,4.095000000000001,15.0,2.0
RB,1.0,9,Patrick Taylor,24.0,0.2222222222222222,0.2222222222222222,9.88888888888889,0.1111111111111111,2.5555555555555554,0.3333333333333333,0.0,0.0,1.688888888888889,6.0,9.0,4.095000000000001,15.0,2.0
TE,1.0,8,Robert Tonyan,28.0,3.625,2.25,0.0,0.0,0.0,25.5,0.25,0.0,4.050000000000001,6.0,9.0,4.095000000000001,15.0,2.0
WR,1.0,13,Sammy Watkins,29.0,3.769230769230769,2.076923076923077,0.0,0.0,0.0,30.307692307692307,0.07692307692307693,0.07692307692307693,3.3384615384615386,6.0,9.0,4.095000000000001,15.0,2.0
WR,1.0,7,Juwann Winfree,26.0,1.8571428571428572,1.1428571428571428,0.0,0.0,0.0,8.285714285714286,0.0,0.2857142857142857,0.25714285714285734,6.0,9.0,4.095000000000001,15.0,2.0
TE,1.0,13,Jordan Akins,30.0,2.5384615384615383,1.8461538461538463,0.23076923076923078,0.0,0.07692307692307693,16.46153846153846,0.0,0.15384615384615385,1.3615384615384614,3.8,2.3999999999999995,4.9,7.0,1.8
RB,1.0,9,Eno Benjamin,23.0,0.7777777777777778,0.6666666666666666,13.11111111111111,0.1111111111111111,3.7777777777777777,4.666666666666667,0.0,0.0,2.4444444444444446,3.8,2.3999999999999995,4.9,7.0,1.8
TE,1.0,15,Pharaoh Brown,28.0,2.2666666666666666,1.5333333333333334,0.0,0.0,0.0,11.4,0.0,0.06666666666666667,1.0066666666666668,3.8,2.3999999999999995,4.9,7.0,1.8
RB,1.0,16,Rex Burkhead,32.0,2.0,1.5625,26.6875,0.1875,7.625,11.625,0.0,0.0625,4.831250000000001,3.8,2.3999999999999995,4.9,7.0,1.8
WR,1.0,14,Nico Collins,23.0,4.285714285714286,2.357142857142857,0.0,0.0,0.0,31.857142857142858,0.07142857142857142,0.0,3.6142857142857143,3.8,2.3999999999999995,4.9,7.0,1.8
WR,1.0,16,Chris Conley,30.0,2.3125,1.375,0.1875,0.0,0.0625,20.1875,0.125,0.0625,2.6625,3.8,2.3999999999999995,4.9,7.0,1.8
WR,1.0,16,Brandin Cooks,29.0,8.375,5.625,1.3125,0.0,0.125,64.8125,0.375,0.0,8.8625,3.8,2.3999999999999995,4.9,7.0,1.8
WR,0.72,20,Phillip Dorsett,29.0,3.4,1.8,1.05,0.0,0.2,25.35,0.25,0.0,4.140000000000001,3.8,2.3999999999999995,4.9,7.0,1.8
RB,1.0,15,Royce Freeman,26.0,1.0666666666666667,0.6666666666666666,11.266666666666667,0.0,3.7333333333333334,5.133333333333334,0.0,0.0,1.6400000000000001,3.8,2.3999999999999995,4.9,7.0,1.8
TE,1.0,17,O.J. Howard,28.0,1.2352941176470589,0.8235294117647058,0.0,0.0,0.0,7.9411764705882355,0.058823529411764705,0.0,1.1470588235294117,3.8,2.3999999999999995,4.9,7.0,1.8
WR,1.0,17,Tyler Johnson,24.0,3.235294117647059,2.1176470588235294,0.0,0.0,0.0,21.176470588235293,0.0,0.0,2.1176470588235294,3.8,2.3999999999999995,4.9,7.0,1.8
WR,0.8588235294117648,17,Tyron Johnson,26.0,1.8235294117647058,1.2941176470588236,1.0,0.0,0.17647058823529413,24.352941176470587,0.17647058823529413,0.0,3.594117647058824,3.8,2.3999999999999995,4.9,7.0,1.8
TE,1.0,9,Brevin Jordan,22.0,3.111111111111111,2.2222222222222223,0.0,0.0,0.0,19.77777777777778,0.3333333333333333,0.0,3.977777777777778,3.8,2.3999999999999995,4.9,7.0,1.8
WR,1.0,12,Chris Moore,29.0,1.8333333333333333,1.75,0.0,0.0,0.0,18.916666666666668,0.16666666666666666,0.0,2.8916666666666666,3.8,2.3999999999999995,4.9,7.0,1.8
RB,1.0,17,Dare Ogunbowale,28.0,1.2352941176470589,0.7647058823529411,8.058823529411764,0.058823529411764705,2.5294117647058822,6.705882352941177,0.058823529411764705,0.0,2.182352941176471,3.8,2.3999999999999995,4.9,7.0,1.8
WR,1.0,16,Amari Rodgers,23.0,0.5,0.25,0.6875,0.0,0.0625,2.8125,0.0,0.125,0.09999999999999998,3.8,2.3999999999999995,4.9,7.0,1.8
TE,0.8,14,Mason Schreck,29.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,2.3999999999999995,4.9,7.0,1.8
TE,1.0,17,Mo Alie-Cox,29.0,2.6470588235294117,1.411764705882353,0.0,0.0,0.0,18.58823529411765,0.23529411764705882,0.058823529411764705,3.152941176470588,6.0,13.4,5.800000000000001,10.0,2.6000000000000005
WR,0.95,8,Parris Campbell,25.0,3.625,2.0,2.0,0.0,0.25,29.125,0.125,0.0,3.8625000000000003,6.0,13.4,5.800000000000001,10.0,2.6000000000000005
WR,0.8400000000000001,10,Keke Coutee,25.0,4.1,3.4,0.0,0.0,0.0,40.5,0.3,0.4,5.05,6.0,13.4,5.800000000000001,10.0,2.6000000000000005
WR,1.0,17,Ashton Dulin,25.0,1.2941176470588236,0.7647058823529411,1.8823529411764706,0.0,0.17647058823529413,10.176470588235293,0.11764705882352941,0.0,1.9117647058823528,6.0,13.4,5.800000000000001,10.0,2.6000000000000005
RB,1.0,10,Jake Funk,24.0,0.0,0.0,0.5,0.0,0.2,0.0,0.0,0.0,0.05,6.0,13.4,5.800000000000001,10.0,2.6000000000000005
TE,1.0,17,Kylen Granson,24.0,0.8823529411764706,0.6470588235294118,0.0,0.0,0.0,6.235294117647059,0.0,0.0,0.6235294117647059,6.0,13.4,5.800000000000001,10.0,2.6000000000000005
RB,1.0,17,Nyheim Hines,26.0,3.3529411764705883,2.3529411764705883,16.235294117647058,0.11764705882352941,3.2941176470588234,18.235294117647058,0.058823529411764705,0.17647058823529413,4.152941176470589,6.0,13.4,5.800000000000001,10.0,2.6000000000000005
RB,1.0,9,Deon Jackson,23.0,0.0,0.0,3.4444444444444446,0.1111111111111111,1.4444444444444444,0.0,0.0,0.0,1.011111111111111,6.0,13.4,5.800000000000001,10.0,2.6000000000000005
RB,1.0,14,Phillip Lindsay,28.0,0.35714285714285715,0.2857142857142857,17.785714285714285,0.07142857142857142,6.285714285714286,3.2142857142857144,0.07142857142857142,0.0,2.957142857142857,6.0,13.4,5.800000000000001,10.0,2.6000000000000005
RB,1.0,13,Zack Moss,25.0,2.4615384615384617,1.7692307692307692,26.53846153846154,0.3076923076923077,7.384615384615385,15.153846153846153,0.07692307692307693,0.15384615384615385,6.1692307692307695,6.0,13.4,5.800000000000001,10.0,2.6000000000000005
WR,1.0,8,Dezmon Patmon,24.0,0.5,0.25,0.0,0.0,0.0,2.625,0.125,0.0,1.0125,6.0,13.4,5.800000000000001,10.0,2.6000000000000005
WR,1.0,17,Michael Pittman Jr.,25.0,7.588235294117647,5.176470588235294,2.588235294117647,0.0,0.29411764705882354,63.64705882352941,0.35294117647058826,0.058823529411764705,8.623529411764707,6.0,13.4,5.800000000000001,10.0,2.6000000000000005
RB,1.0,17,Jonathan Taylor,23.0,3.0,2.3529411764705883,106.52941176470588,1.0588235294117647,19.529411764705884,21.176470588235293,0.11764705882352941,0.23529411764705882,19.35882352941177,6.0,13.4,5.800000000000001,10.0,2.6000000000000005
RB,0.8,15,Jordan Wilkins,28.0,1.0666666666666667,0.8,20.533333333333335,0.06666666666666667,5.6,7.0,0.0,0.0,3.1533333333333338,6.0,13.4,5.800000000000001,10.0,2.6000000000000005
WR,1.0,10,Jamal Agnew,27.0,3.9,2.4,11.1,0.1,0.7,22.9,0.1,0.1,4.3999999999999995,4.6,4.1,6.614999999999999,7.0,2.8000000000000003
TE,1.0,11,Dan Arnold,27.0,4.7272727272727275,3.1818181818181817,0.0,0.0,0.0,37.09090909090909,0.0,0.09090909090909091,3.527272727272728,4.6,4.1,6.614999999999999,7.0,2.8000000000000003
TE,1.0,15,Evan Engram,28.0,4.866666666666666,3.066666666666667,-0.2,0.0,0.06666666666666667,27.2,0.2,0.06666666666666667,3.766666666666667,4.6,4.1,6.614999999999999,7.0,2.8000000000000003
TE,1.0,15,Luke Farrell,25.0,0.7333333333333333,0.4666666666666667,0.0,0.0,0.0,3.7333333333333334,0.0,0.06666666666666667,0.24000000000000002,4.6,4.1,6.614999999999999,7.0,2.8000000000000003
RB,1.0,11,Jamycal Hasty,26.0,2.6363636363636362,2.090909090909091,6.181818181818182,0.09090909090909091,1.4545454545454546,14.272727272727273,0.0,0.18181818181818182,2.2272727272727275,4.6,4.1,6.614999999999999,7.0,2.8000000000000003
WR,1.0,17,Marvin Jones,32.0,7.0588235294117645,4.294117647058823,0.0,0.0,0.0,48.94117647058823,0.23529411764705882,0.0,6.305882352941177,4.6,4.1,6.614999999999999,7.0,2.8000000000000003
WR,1.0,17,Zay Jones,27.0,4.117647058823529,2.764705882352941,0.17647058823529413,0.0,0.11764705882352941,32.11764705882353,0.058823529411764705,0.058823529411764705,3.4647058823529413,4.6,4.1,6.614999999999999,7.0,2.8000000000000003
WR,1.0,17,Christian Kirk,26.0,6.0588235294117645,4.529411764705882,0.6470588235294118,0.0,0.058823529411764705,57.76470588235294,0.29411764705882354,0.0,7.605882352941177,4.6,4.1,6.614999999999999,7.0,2.8000000000000003
TE,1.0,17,Chris Manhertz,30.0,0.5294117647058824,0.35294117647058826,0.0,0.0,0.0,4.176470588235294,0.058823529411764705,0.0,0.7705882352941177,4.6,4.1,6.614999999999999,7.0,2.8000000000000003
RB,1.0,14,James Robinson,24.0,3.2857142857142856,2.2142857142857144,54.785714285714285,0.5714285714285714,11.714285714285714,15.857142857142858,0.0,0.2857142857142857,9.921428571428573,4.6,4.1,6.614999999999999,7.0,2.8000000000000003
TE,1.0,16,Blake Bell,31.0,0.8125,0.5625,0.625,0.0,0.25,5.4375,0.0,0.0,0.6062500000000001,9.4,4.4,4.855,18.0,9.0
RB,1.0,16,Michael Burton,30.0,0.1875,0.1875,1.625,0.0625,0.5,1.9375,0.0,0.0,0.73125,9.4,4.4,4.855,18.0,9.0
RB,1.0,10,Clyde Edwards-Helaire,23.0,2.3,1.9,51.7,0.4,11.9,12.9,0.2,0.2,9.660000000000002,9.4,4.4,4.855,18.0,9.0
TE,1.0,16,Noah Gray,23.0,0.625,0.4375,0.0,0.0,0.0,2.25,0.0625,0.0,0.6,9.4,4.4,4.855,18.0,9.0
WR,1.0,17,Mecole Hardman,24.0,4.882352941176471,3.4705882352941178,2.7058823529411766,0.0,0.47058823529411764,40.76470588235294,0.11764705882352941,0.17647058823529413,4.700000000000001,9.4,4.4,4.855,18.0,9.0
RB,1.0,16,Ronald Jones II,25.0,0.8125,0.625,26.75,0.25,6.3125,4.0,0.0,0.125,4.325,9.4,4.4,4.855,18.0,9.0
TE,1.0,16,Travis Kelce,33.0,8.375,5.75,0.1875,0.0625,0.125,70.3125,0.5625,0.0625,10.675,9.4,4.4,4.855,18.0,9.0
WR,1.0,16,Marcus Kemp,27.0,0.3125,0.125,0.0,0.0,0.0,1.5,0.0,0.0,0.15000000000000002,9.4,4.4,4.855,18.0,9.0
RB,1.0,13,Jerick McKinnon,30.0,1.5384615384615385,1.0,4.769230769230769,0.0,0.9230769230769231,8.23076923076923,0.07692307692307693,0.0,1.7615384615384615,9.4,4.4,4.855,18.0,9.0
WR,1.0,8,Ihmir Smith-Marsette,23.0,0.75,0.625,0.0,0.0,0.0,14.5,0.25,0.0,2.95,9.4,4.4,4.855,18.0,9.0
WR,0.8476190476190476,21,JuJu Smith-Schuster,26.0,7.428571428571429,5.333333333333333,0.42857142857142855,0.047619047619047616,0.14285714285714285,45.714285714285715,0.42857142857142855,0.14285714285714285,7.185714285714286,9.4,4.4,4.855,18.0,9.0
WR,1.0,10,Kadarius Toney,23.0,5.7,3.9,0.6,0.0,0.3,42.0,0.0,0.0,4.26,9.4,4.4,4.855,18.0,9.0
WR,1.0,11,Marquez Valdes-Scantling,28.0,5.0,2.3636363636363638,0.0,0.0,0.0,39.09090909090909,0.2727272727272727,0.0,5.545454545454546,9.4,4.4,4.855,18.0,9.0
WR,0.8,11,Justin Watson,26.0,1.0,0.6363636363636364,0.0,0.0,0.0,8.545454545454545,0.0,0.0,0.8545454545454545,9.4,4.4,4.855,18.0,9.0
RB,1.0,17,Ameer Abdullah,29.0,3.1176470588235294,2.235294117647059,9.764705882352942,0.0,3.0,17.0,0.058823529411764705,0.0,3.0294117647058827,5.6,6.699999999999999,9.235,12.0,4.6
WR,1.0,16,Davante Adams,30.0,10.5625,7.6875,0.0,0.0,0.0,97.0625,0.6875,0.0,13.83125,5.6,6.699999999999999,9.235,12.0,4.6
RB,1.0,17,Brandon Bolden,32.0,2.8823529411764706,2.411764705882353,13.294117647058824,0.058823529411764705,2.588235294117647,23.823529411764707,0.11764705882352941,0.058823529411764705,4.652941176470589,5.6,6.699999999999999,9.235,12.0,4.6
WR,1.0,15,Keelan Cole,29.0,3.4,1.8666666666666667,0.0,0.0,0.0,29.933333333333334,0.06666666666666667,0.0,3.3933333333333335,5.6,6.699999999999999,9.235,12.0,4.6
WR,1.0,17,Mack Hollins,29.0,1.6470588235294117,0.8235294117647058,0.0,0.0,0.0,13.117647058823529,0.23529411764705882,0.0,2.723529411764706,5.6,6.699999999999999,9.235,12.0,4.6
TE,1.0,7,Jacob Hollister,29.0,2.0,1.2857142857142858,0.0,0.0,0.0,7.857142857142857,0.14285714285714285,0.0,1.6428571428571428,5.6,6.699999999999999,9.235,12.0,4.6
TE,1.0,7,Jesper Horsted,25.0,0.42857142857142855,0.2857142857142857,0.0,0.0,0.0,3.0,0.2857142857142857,0.0,2.0142857142857142,5.6,6.699999999999999,9.235,12.0,4.6
RB,1.0,15,Josh Jacobs,24.0,4.266666666666667,3.6,58.13333333333333,0.6,14.466666666666667,23.2,0.0,0.13333333333333333,11.466666666666665,5.6,6.699999999999999,9.235,12.0,4.6
RB,1.0,17,Jakob Johnson,28.0,0.29411764705882354,0.23529411764705882,0.0,0.0,0.0,2.5294117647058822,0.0,0.0,0.2529411764705882,5.6,6.699999999999999,9.235,12.0,4.6
WR,0.8588235294117648,17,Tyron Johnson,26.0,1.8235294117647058,1.2941176470588236,1.0,0.0,0.17647058823529413,24.352941176470587,0.17647058823529413,0.0,3.594117647058824,5.6,6.699999999999999,9.235,12.0,4.6
TE,1.0,17,Foster Moreau,25.0,2.588235294117647,1.7647058823529411,0.0,0.0,0.0,21.941176470588236,0.17647058823529413,0.058823529411764705,3.135294117647059,5.6,6.699999999999999,9.235,12.0,4.6
WR,1.0,17,Hunter Renfrow,27.0,7.529411764705882,6.0588235294117645,0.17647058823529413,0.0,0.17647058823529413,61.05882352941177,0.5294117647058824,0.29411764705882354,8.711764705882354,5.6,6.699999999999999,9.235,12.0,4.6
TE,1.0,11,Darren Waller,30.0,8.454545454545455,5.0,0.0,0.0,0.0,60.45454545454545,0.18181818181818182,0.0,7.136363636363637,5.6,6.699999999999999,9.235,12.0,4.6
WR,1.0,16,Keenan Allen,30.0,9.8125,6.625,0.0,0.0,0.0,71.125,0.375,0.0625,9.2375,8.6,10.2,9.005,18.0,4.4
WR,1.0,17,DeAndre Carter,29.0,2.588235294117647,1.411764705882353,5.235294117647059,0.0,0.5882352941176471,17.41176470588235,0.17647058823529413,0.17647058823529413,2.9705882352941173,8.6,10.2,9.005,18.0,4.4
RB,1.0,16,Austin Ekeler,27.0,5.875,4.375,56.9375,0.75,12.875,40.4375,0.5,0.25,16.7375,8.6,10.2,9.005,18.0,4.4
TE,1.0,15,Gerald Everett,28.0,4.2,3.2,1.3333333333333333,0.0,0.2,31.866666666666667,0.26666666666666666,0.13333333333333333,4.653333333333333,8.6,10.2,9.005,18.0,4.4
WR,1.0,16,Jalen Guyton,25.0,3.0,1.9375,2.125,0.0,0.4375,28.0,0.1875,0.0625,4.0125,8.6,10.2,9.005,18.0,4.4
RB,1.0,10,Joshua Kelley,25.0,0.6,0.5,10.2,0.0,3.3,3.8,0.0,0.1,1.2,8.6,10.2,9.005,18.0,4.4
TE,1.0,11,Tre\' McKitty,23.0,0.7272727272727273,0.5454545454545454,0.0,0.0,0.0,4.090909090909091,0.0,0.0,0.4090909090909091,8.6,10.2,9.005,18.0,4.4
RB,1.0,17,Sony Michel,27.0,1.9411764705882353,1.2352941176470589,49.705882352941174,0.23529411764705882,12.235294117647058,7.529411764705882,0.058823529411764705,0.058823529411764705,7.370588235294117,8.6,10.2,9.005,18.0,4.4
WR,0.6666666666666666,12,Jason Moore,27.0,0.75,0.4166666666666667,0.0,0.0,0.0,8.25,0.0,0.0,0.8250000000000001,8.6,10.2,9.005,18.0,4.4
WR,1.0,17,Josh Palmer,24.0,2.8823529411764706,1.9411764705882353,0.35294117647058826,0.0,0.058823529411764705,20.764705882352942,0.23529411764705882,0.0,3.523529411764706,8.6,10.2,9.005,18.0,4.4
TE,1.0,14,Donald Parham,25.0,1.9285714285714286,1.4285714285714286,0.0,0.0,0.0,13.571428571428571,0.21428571428571427,0.0,2.642857142857143,8.6,10.2,9.005,18.0,4.4
TE,0.8352941176470589,17,Richard Rodgers,30.0,1.9411764705882353,1.5294117647058822,0.0,0.0,0.0,20.941176470588236,0.11764705882352941,0.0,2.8,8.6,10.2,9.005,18.0,4.4
RB,1.0,12,Larry Rountree,23.0,0.16666666666666666,0.08333333333333333,7.25,0.08333333333333333,3.0,-0.08333333333333333,0.0,0.0,1.2166666666666668,8.6,10.2,9.005,18.0,4.4
WR,1.0,16,Mike Williams,28.0,8.0625,4.75,0.0,0.0,0.0,71.625,0.5625,0.0,10.537500000000001,8.6,10.2,9.005,18.0,4.4
RB,0.8142857142857143,14,Cam Akers,23.0,1.2142857142857142,1.0,44.857142857142854,0.14285714285714285,10.714285714285714,9.5,0.07142857142857142,0.07142857142857142,6.578571428571428,6.6000000000000005,4.499999999999999,10.375,15.0,4.0
TE,1.0,11,Kendall Blanton,27.0,0.6363636363636364,0.36363636363636365,0.0,0.0,0.0,3.3636363636363638,0.0,0.09090909090909091,0.1545454545454546,6.6000000000000005,4.499999999999999,10.375,15.0,4.0
RB,1.0,7,Malcolm Brown,29.0,0.7142857142857143,0.42857142857142855,17.857142857142858,0.14285714285714285,4.714285714285714,1.4285714285714286,0.0,0.0,2.7857142857142856,6.6000000000000005,4.499999999999999,10.375,15.0,4.0
RB,1.0,10,Jake Funk,24.0,0.0,0.0,0.5,0.0,0.2,0.0,0.0,0.0,0.05,6.6000000000000005,4.499999999999999,10.375,15.0,4.0
RB,1.0,12,Darrell Henderson,25.0,3.3333333333333335,2.4166666666666665,57.333333333333336,0.4166666666666667,12.416666666666666,14.666666666666666,0.25,0.0,11.200000000000001,6.6000000000000005,4.499999999999999,10.375,15.0,4.0
TE,1.0,15,Tyler Higbee,29.0,5.666666666666667,4.066666666666666,0.0,0.0,0.0,37.333333333333336,0.3333333333333333,0.06666666666666667,5.6000000000000005,6.6000000000000005,4.499999999999999,10.375,15.0,4.0
WR,1.0,17,Van Jefferson,26.0,5.235294117647059,2.9411764705882355,1.1764705882352942,0.0,0.11764705882352941,47.1764705882353,0.35294117647058826,0.0,6.952941176470588,6.6000000000000005,4.499999999999999,10.375,15.0,4.0
WR,1.0,17,Cooper Kupp,29.0,11.235294117647058,8.529411764705882,1.0588235294117647,0.0,0.23529411764705882,114.52941176470588,0.9411764705882353,0.0,17.205882352941174,6.6000000000000005,4.499999999999999,10.375,15.0,4.0
WR,0.8,15,Brandon Powell,27.0,1.2,0.8,0.4666666666666667,0.0,0.13333333333333333,4.6,0.13333333333333333,0.13333333333333333,1.04,6.6000000000000005,4.499999999999999,10.375,15.0,4.0
WR,1.0,12,Allen Robinson,29.0,5.5,3.1666666666666665,0.0,0.0,0.0,34.166666666666664,0.08333333333333333,0.0,3.9166666666666665,6.6000000000000005,4.499999999999999,10.375,15.0,4.0
WR,1.0,14,Ben Skowronek,25.0,1.4285714285714286,0.7857142857142857,0.0,0.0,0.0,9.5,0.0,0.0,0.9500000000000001,6.6000000000000005,4.499999999999999,10.375,15.0,4.0
RB,1.0,12,Salvon Ahmed,24.0,1.5833333333333333,1.0,12.416666666666666,0.0,4.5,9.75,0.0,0.0,2.216666666666667,6.2,6.4,8.330000000000002,10.0,5.4
TE,1.0,16,Cethan Carter,27.0,0.125,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.1,6.2,6.4,8.330000000000002,10.0,5.4
